2023-09-28,16:20:42.704286,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.00,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.-- Default Test --
2023-09-28,16:20:43.761138,
2023-09-28,16:20:43.761138,==== Load Resistors for MIC6814====
2023-09-28,16:20:43.790780,CO, 818000
2023-09-28,16:20:43.806402,NH3, 151000
2023-09-28,16:20:43.822027,NO2, 16300
2023-09-28,16:20:43.837651,==== R0 for MIC6814====
2023-09-28,16:20:43.861294,CO, 818000
2023-09-28,16:20:43.869303,NH3, 151000
2023-09-28,16:20:43.884970,NO2, 16300
2023-09-28,16:20:43.900595,==== Equation to get the concetraition of CO, NH3 and NO2 ====
2023-09-28,16:20:43.963637,Conctration = exp((log(Rs/R0) - b)/m)
2023-09-28,16:20:44.010798,Parameter for CO, NH3 and NO2
2023-09-28,16:20:44.042069,m_CO, -0.85, b_CO, 1.26
2023-09-28,16:20:44.061923,m_NH3, -0.54, b_NH3, -0.24
2023-09-28,16:20:44.089632,m_NO2, 1.01, b_NO2, 1.85
2023-09-28,16:20:44.120796,==== DATA STRUCTURE ====
Date,time,T[C],P[hPA],z[m],H[%],CO2[ppm],CO[ppm],NH3[ppm],NO2[ppm],H2(CO)[ppm],Etanol(CO)[ppm],NH3(CO)[ppm],H2S(CO)[ppm],CH4(CO)[ppm],C3H8(CO)[ppm],Iso-butano(CO)[ppm],Etanol(NH3)[ppm],H2(NH3)[ppm],C3H8(NH3)[ppm],Iso-butano(NH3)[ppm],NO(NO2)[ppm],H2(NO2)[ppm],lot,lat,A_1,speed,Angle,SO2_AFE,O3_AFE,PM2.5
2023-09-28,16:20:53.507906,28.5,73177.0,1485.94,45.66,503,0.0299,0.0012,0.0075,0.70,0.0098,0.38,0.00,1.5378,0.4088000000000001,0.4248,0.09,2.87,203.02,147.70,0.03,0.0041,-74.11970600000002,6.847303,2805.6,152.91,2.2066068117410143,0.11074702013948351,0.9239742230592194,0.00271747278406681,
2023-09-28,16:20:53.633501,28.5,73151.0,1485.78,45.65,495,0.0301,0.0012,0.0075,0.71,0.0099,0.40,0.00,1.5702,0.4088000000000001,0.4248,0.09,2.87,203.02,147.70,0.03,0.0041,-74.104825,6.8557130000000015,2808.3,154.38,1.2769794037689044,0.445625277810639,0.9432255367590635,0.2522294398478899,
2023-09-28,16:20:53.764965,28.6,73284.0,1485.94,45.64,503,0.0296,0.0012,0.0076,0.70,0.0097,0.38,0.00,1.4748,0.3963,0.4138,0.09,2.87,203.02,147.70,0.03,0.004,-74.090131,6.863762,2786.4,157.05,2.8348558880387102,0.3720585561428102,1.0416062482819777,0.34053371710663394,
2023-09-28,16:20:53.889031,28.6,73239.0,1486.04,45.65,503,0.0296,0.0012,0.0076,0.69,0.0097,0.37,0.00,1.4748,0.3923,0.4102,0.09,2.87,203.02,147.70,0.03,0.004,-74.07485,6.8719,2789.5,154.47,1.2672500678393268,0.02558388384404886,0.9438463694784439,0.26719026238519894,
2023-09-28,16:20:54.009545,28.6,73385.0,1485.98,45.67,503,0.0366,0.0014,0.0072,0.69,0.0128,0.37,0.00,3.2418,0.5434,0.541,0.09,2.90,205.24,149.14,0.03,0.0055,-74.05925,6.879869,2773.1,158.09,0.4899203454831824,0.2194375290051092,1.0211767221008468,0.07340689652821009,
2023-09-28,16:20:54.135151,28.7,73341.0,1485.98,45.66,503,0.0366,0.0014,0.0072,0.69,0.0128,0.37,0.00,3.2418,0.5434,0.541,0.09,2.87,203.02,147.70,0.03,0.0055,-74.04441899999998,6.887559,2775.3,155.08,2.707712593275774,0.30506538454963394,0.9342589825351814,0.17259261723538638,
2023-09-28,16:20:54.260988,28.7,73442.0,1486.07,45.67,495,0.0366,0.0014,0.0072,0.71,0.0128,0.40,0.00,3.2418,0.5434,0.541,0.09,2.87,203.02,147.70,0.03,0.0055,-74.029356,6.896377,2763.7,156.34,0.5659810431604791,0.436581073445201,0.9982162017292469,0.28825677038592595,
2023-09-28,16:20:54.391097,28.7,73457.0,1485.99,45.69,495,0.0366,0.0014,0.0072,0.70,0.0128,0.39,0.00,3.2418,0.5379,0.5364,0.09,2.87,203.02,147.70,0.03,0.0055,-74.015,6.906344,2769.9,156.51,2.0232431243409117,0.05886320193044858,0.8563714701705158,0.4994928557160465,
2023-09-28,16:20:54.517595,28.8,73492.0,1485.85,45.66,503,0.0366,0.0014,0.0072,0.70,0.0128,0.38,0.00,3.2418,0.5325,0.5318,0.09,2.87,203.02,147.70,0.03,0.0055,-74.000863,6.915355,2772.9,157.9,1.4435933991374121,0.40998359213794866,1.047121588319055,0.03408016064834252,
2023-09-28,16:20:54.631990,28.8,73438.0,1485.70,45.65,495,0.0372,0.0014,0.0072,0.71,0.0131,0.40,0.00,3.4369,0.5434,0.541,0.09,2.90,205.24,149.14,0.03,0.0056999999999999,-73.985475,6.923891,2774.3,155.31,0.9162009828236736,0.18981270166560066,0.9770052634344988,0.15202041691158324,
2023-09-28,16:20:54.773058,28.8,73429.0,1485.80,45.64,503,0.0372,0.0014,0.0072,0.70,0.0131,0.38,0.00,3.4369,0.5434,0.541,0.09,2.90,205.24,149.14,0.03,0.0056999999999999,-73.96985,6.931744999999999,2779.1,156.44,1.6865476642391077,0.3033722497076292,0.8740799101121798,0.10864074382949068,
2023-09-28,16:20:54.899064,28.8,73441.0,1485.85,45.62,495,0.0378,0.0014,0.0072,0.71,0.0133,0.40,0.00,3.6426,0.5489,0.5456,0.09,2.87,203.02,147.70,0.03,0.0058,-73.954688,6.9388,2775.3,157.19,1.796547597678181,0.08311870135754967,0.9770924581222106,0.11063137506744375,
2023-09-28,16:20:55.009462,28.9,73350.0,1485.86,45.62,495,0.0376,0.0014,0.0073,0.71,0.0132,0.40,0.00,3.5727999999999995,0.5434,0.541,0.09,2.87,203.02,147.70,0.03,0.0058,-73.938825,6.946142999999998,2782.2,156.41,0.8429768842546644,0.09281799497371579,0.966462107315268,0.4762220148595758,
2023-09-28,16:20:55.135347,28.9,73340.0,1485.86,45.62,495,0.039,0.0015,0.0072,0.71,0.0139,0.40,0.00,4.0886000000000005,0.5714,0.5646,0.09,2.90,205.24,149.14,0.03,0.0061,-73.923525,6.954817,2791.4,157.0,0.8857507128980834,0.10319036274139931,0.8895990174430433,0.33960509378577897,
2023-09-28,16:20:55.276652,28.9,73314.0,1485.59,45.62,495,0.039,0.0015,0.0072,0.71,0.0139,0.40,0.00,4.0886000000000005,0.5714,0.5646,0.09,2.87,203.02,147.70,0.03,0.0061,-73.90915,6.963473,2792.9,157.66,0.28874245216236516,0.27823224158874577,0.7966773195426922,0.18035756686681076,
2023-09-28,16:20:55.402819,29.0,73290.0,1485.78,45.59,495,0.039,0.0015,0.0072,0.70,0.0139,0.39,0.00,4.0886000000000005,0.5657,0.5598,0.09,2.90,205.24,149.14,0.03,0.0061,-73.89406899999999,6.972608999999999,2789.0,157.61,0.33569756838297005,0.08020104188692179,0.7462366840156901,0.1642622026698703,
2023-09-28,16:20:55.513025,29.0,73307.0,1485.96,45.58,495,0.039,0.0015,0.0072,0.70,0.0139,0.39,0.00,4.0886000000000005,0.5657,0.5598,0.09,2.87,203.02,147.70,0.03,0.0061,-73.87885,6.98177,2785.8,158.85,2.667919417927565,0.393647151837108,0.7181277555704475,0.3113842793969181,
2023-09-28,16:20:55.638982,29.1,73317.0,1485.83,45.56,495,0.039,0.0015,0.0072,0.71,0.0134,0.40,0.00,3.7137,0.5657,0.5598,0.09,2.87,203.02,147.70,0.03,0.0059,-73.864325,6.990545,2793.8,159.84,2.5846932192223897,0.29315283194150143,0.7898851065351216,0.38675949830375356,
2023-09-28,16:20:55.764411,29.1,73452.0,1485.85,45.55,495,0.039,0.0015,0.0073,0.71,0.0139,0.40,0.00,4.0886000000000005,0.56,0.555,0.09,2.90,205.24,149.14,0.03,0.0061,-73.848706,6.999505,2772.2,161.02,0.19585641072357154,0.2986679340873672,0.9770621954469036,0.43781624034134453,
2023-09-28,16:20:55.906463,29.1,73359.0,1485.94,45.53,495,0.039,0.0015,0.0073,0.71,0.0139,0.40,0.00,4.0886000000000005,0.5544,0.5503,0.09,2.90,205.24,149.14,0.03,0.0061,-73.832838,7.007561999999999,2769.8,158.38,0.8582117985188646,0.254062374984433,0.5882473414112761,0.3880895257989059,
2023-09-28,16:20:56.017281,29.2,73376.0,1485.85,45.53,495,0.039,0.0015,0.0073,0.70,0.0139,0.39,0.00,4.0886000000000005,0.5544,0.5503,0.09,2.90,205.24,149.14,0.03,0.0061,-73.817438,7.015141000000002,2780.6,159.34,3.068308055694535,0.031209520249839473,0.8047010337340375,0.024669491190809023,
2023-09-28,16:20:56.143095,29.2,73293.0,1485.91,45.51,495,0.039,0.0014,0.0073,0.71,0.0139,0.40,0.00,4.0886000000000005,0.5489,0.5456,0.09,2.87,203.02,147.70,0.03,0.0061,-73.80235,7.024417999999999,2805.4,158.23,2.4369620692059373,0.3063927002177332,0.6194760948432205,0.33639056693334013,
2023-09-28,16:20:56.284339,29.2,73378.0,1485.93,45.50,495,0.0388,0.0014,0.0073,0.70,0.0138,0.38,0.00,4.0109,0.5434,0.541,0.09,2.87,203.02,147.70,0.03,0.0061,-73.78699399999998,7.03388,2797.5,160.95,1.1533740021376837,0.45754719235918734,0.6830337059916234,0.3172393135437946,
2023-09-28,16:20:56.410709,29.3,73303.0,1485.88,45.49,495,0.039,0.0014,0.0075,0.70,0.0139,0.38,0.00,4.0886000000000005,0.5379,0.5364,0.09,2.87,203.02,147.70,0.03,0.0061,-73.772288,7.042373,2803.4,158.38,1.0499098189662661,0.4194292915186669,0.8072889623072255,0.4108661006272119,
2023-09-28,16:20:56.525542,29.3,73406.0,1486.10,45.48,495,0.039,0.0014,0.0075,0.69,0.0139,0.37,0.00,4.0886000000000005,0.5379,0.5364,0.09,2.87,203.02,147.70,0.03,0.0061,-73.756738,7.051473,2778.6,162.71,2.8979396990760864,0.02728216638969594,0.5593972524800807,0.28189925845625013,
2023-09-28,16:20:56.651673,29.3,73304.0,1485.77,45.47,495,0.039,0.0014,0.0075,0.69,0.0139,0.37,0.00,4.0886000000000005,0.5379,0.5364,0.09,2.90,205.24,149.14,0.03,0.0061,-73.74086899999998,7.060110000000001,2787.8,159.76,1.0689267501900575,0.41452990431940656,0.5500093549340269,0.3569030609480481,
2023-09-28,16:20:56.777022,29.4,73208.0,1485.69,45.47,495,0.039,0.0014,0.0075,0.70,0.0139,0.39,0.00,4.0886000000000005,0.5325,0.5318,0.09,2.90,205.24,149.14,0.03,0.0061,-73.725844,7.06827,2807.6,158.47,2.782244753959629,0.09031267649930441,0.5479412837620956,0.2851666090917206,
2023-09-28,16:20:56.902469,29.4,73138.0,1485.78,45.45,495,0.039,0.0014,0.0075,0.70,0.0139,0.38,0.00,4.0886000000000005,0.5325,0.5318,0.09,2.87,203.02,147.70,0.03,0.0061,-73.710256,7.076973,2821.4,158.89,1.4079889861371795,0.21471786231706258,0.46576246235130603,0.18678948577395654,
2023-09-28,16:20:57.028143,29.4,73170.0,1485.77,45.43,495,0.039,0.0014,0.0075,0.70,0.0139,0.39,0.00,4.0886000000000005,0.5272,0.5273,0.09,2.90,205.24,149.14,0.03,0.0061,-73.694525,7.0856520000000005,2812.4,161.25,1.7505382633537259,0.2597015874795125,0.5382994502588502,0.4461839634050147,
2023-09-28,16:20:57.153252,29.5,73005.0,1485.54,45.40,495,0.039,0.0014,0.0075,0.70,0.0139,0.39,0.00,4.0886000000000005,0.5272,0.5273,0.09,2.87,203.02,147.70,0.03,0.0061,-73.679281,7.093787,2833.3,159.34,0.09212376605366267,0.3302364913295087,0.5974369142146118,0.4029071381722114,
2023-09-28,16:20:57.278688,29.5,72990.0,1485.70,45.39,495,0.039,0.0014,0.0075,0.70,0.0139,0.38,0.00,4.0886000000000005,0.5272,0.5273,0.09,2.87,203.02,147.70,0.03,0.0061,-73.663488,7.102285,2849.4,161.31,2.3440666203875984,0.19062075556982966,0.6656147954656039,0.054873396707470545,
2023-09-28,16:20:57.404571,29.6,72874.0,1485.88,45.39,495,0.039,0.0014,0.0076,0.70,0.0139,0.38,0.00,4.0886000000000005,0.5219,0.5228,0.09,2.87,203.02,147.70,0.03,0.0061,-73.647438,7.110394,2863.4,160.75,1.9696570284778916,0.14603035119072738,0.24283982652119276,0.4898932994366514,
2023-09-28,16:20:57.530654,29.6,72832.0,1486.04,45.36,495,0.0388,0.0014,0.0076,0.69,0.0138,0.37,0.00,4.0109,0.5167,0.5183,0.09,2.87,203.02,147.70,0.03,0.0061,-73.632075,7.118219,2860.7,162.01,0.09006958694747089,0.09304347722480077,0.3683039163486909,0.4767364624083018,
2023-09-28,16:20:57.655894,29.6,72603.0,1486.06,45.36,495,0.039,0.0014,0.0076,0.69,0.0139,0.37,0.00,4.0886000000000005,0.5167,0.5183,0.09,2.87,203.02,147.70,0.03,0.0061,-73.616163,7.126386999999999,2878.5,157.2,2.812661210251894,0.06298278617027103,0.4511820325392016,0.39334429203789534,
2023-09-28,16:20:57.781413,29.7,72639.0,1485.93,45.36,495,0.039,0.0014,0.0076,0.69,0.0139,0.37,0.00,4.0886000000000005,0.5115,0.5139,0.09,2.87,203.02,147.70,0.03,0.0061,-73.600213,7.134558,2862.6,162.59,0.725060927223995,0.41076074197830637,0.5112746023057659,0.14915968513808936,
2023-09-28,16:20:57.922910,29.7,72463.0,1485.77,45.36,495,0.039,0.0014,0.0076,0.69,0.0139,0.37,0.00,4.0886000000000005,0.5115,0.5139,0.09,2.87,203.02,147.70,0.03,0.0061,-73.585044,7.142882000000001,2883.7,159.77,1.7487773218846583,0.03368287878018661,0.4217580820299897,0.4150934346387779,
2023-09-28,16:20:58.048626,29.8,72499.0,1486.01,45.35,495,0.039,0.0014,0.0076,0.70,0.0139,0.38,0.00,4.0886000000000005,0.5115,0.5139,0.09,2.87,203.02,147.70,0.03,0.0061,-73.569144,7.151333999999999,2879.5,163.74,2.2180646188580697,0.0908013037426858,0.36339281748891467,0.19135677779265814,
2023-09-28,16:20:58.171353,29.8,72382.0,1485.93,45.34,495,0.039,0.0014,0.0076,0.69,0.0139,0.37,0.00,4.0886000000000005,0.5115,0.5139,0.09,2.87,203.02,147.70,0.03,0.0061,-73.552856,7.159435,2897.3,162.27,1.857287855533362,0.35632198472654075,0.40921091072179766,0.3690123900904809,
2023-09-28,16:20:58.298391,29.8,72696.0,1485.98,45.34,495,0.039,0.0014,0.0076,0.70,0.0139,0.38,0.00,4.0886000000000005,0.5063,0.5095000000000001,0.09,2.87,203.02,147.70,0.03,0.0061,-73.536988,7.167269999999999,2879.5,171.32,0.2910231733633942,0.25488428616914593,0.35796746410941743,0.29807266887807615,
2023-09-28,16:20:58.425155,29.9,73182.0,1485.82,45.33,495,0.039,0.0014,0.0077,0.70,0.0139,0.39,0.00,4.0886000000000005,0.5063,0.5095000000000001,0.09,2.90,205.24,149.14,0.03,0.0061,-73.51965600000003,7.176152,2793.7,175.39,1.5257229498267788,0.04262558729163707,0.23193462639120288,0.11159579198775599,
2023-09-28,16:20:58.552150,29.9,73720.0,1485.73,45.33,495,0.039,0.0014,0.0077,0.70,0.0139,0.38,0.00,4.0886000000000005,0.5012,0.5051,0.09,2.87,203.02,147.70,0.03,0.0061,-73.501819,7.184823,2735.3,177.81,3.0287161250964143,0.4999044307536226,0.3452137795760001,0.1552631933858722,
2023-09-28,16:20:58.674754,29.9,74291.0,1486.14,45.33,495,0.039,0.0013,0.0077,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4962,0.5008,0.09,2.87,203.02,147.70,0.03,0.0061,-73.48445,7.192966,2673.4,177.82,1.135819131924607,0.24909597686861895,0.5197082987418811,0.17706568640226933,
2023-09-28,16:20:58.790153,30.0,74857.0,1485.70,45.31,495,0.0388,0.0013,0.0077,0.69,0.0138,0.37,0.00,4.0109,0.4962,0.5008,0.09,2.90,205.24,149.14,0.03,0.0061,-73.465994,7.200456,2611.6,178.03,1.5173844669933876,0.45112640932420756,0.3623333348205213,0.43297321481760254,
2023-09-28,16:20:58.928506,30.0,75429.0,1485.77,45.32,495,0.0388,0.0013,0.0077,0.69,0.0138,0.37,0.00,4.0109,0.4912,0.4965,0.09,2.87,203.02,147.70,0.03,0.0061,-73.44739399999997,7.207127000000002,2552.4,174.6,0.5838925738173939,0.024163050948576126,0.4584347476553082,0.30175954573032626,
2023-09-28,16:20:59.048157,30.0,76205.0,1485.98,45.32,487,0.039,0.0013,0.0079,0.68,0.0139,0.35,0.00,4.0886000000000005,0.4912,0.4965,0.09,2.83,200.82,146.28,0.03,0.0061,-73.429275,7.212802000000001,2454.1,179.69,1.4578218000231986,0.2610718306079911,0.25603671023874086,0.12515098439564265,
2023-09-28,16:20:59.174447,30.1,76890.0,1485.65,45.32,487,0.039,0.0013,0.0079,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4862,0.4922,0.09,2.80,198.64,144.87,0.03,0.0061,-73.410063,7.218686999999999,2381.5,177.14,2.106095611324051,0.42262355236847726,0.18250829748162328,0.015543367322960966,
2023-09-28,16:20:59.306104,30.1,77458.0,1485.88,45.32,487,0.039,0.0013,0.0079,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4813,0.488,0.09,2.83,200.82,146.28,0.03,0.0061,-73.391944,7.226062,2316.4,173.85,1.7707915990130967,0.4033931327545959,0.14057326953961954,0.4574421426468216,
2023-09-28,16:20:59.425342,30.1,78526.0,1485.64,45.32,487,0.039,0.0013,0.0079,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4765,0.4838,0.09,2.83,200.82,146.28,0.03,0.0061,-73.374138,7.231605,2191.4,169.82,1.1508323934474578,0.262133412240848,0.013657070947812502,0.4773584089722554,
2023-09-28,16:20:59.550855,30.2,79230.0,1486.10,45.33,487,0.039,0.0013,0.008,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4765,0.4838,0.09,2.87,203.02,147.70,0.03,0.0061,-73.35605,7.234027,2116.6,157.58,0.5167737972647866,0.10778947507221409,0.019971456710067607,0.12820793601062097,
2023-09-28,16:20:59.680567,30.2,79439.0,1485.98,45.38,487,0.039,0.0013,0.008,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4716,0.4797,0.09,2.83,200.82,146.28,0.03,0.0061,-73.3394,7.2367029999999986,2101.7,147.24,2.1660680152412164,0.12967498015552964,0.09358767326863895,0.012651298286332158,
2023-09-28,16:20:59.807505,30.3,79446.0,1485.93,45.35,487,0.039,0.0013,0.008,0.68,0.0139,0.36,0.00,4.0886000000000005,0.4716,0.4797,0.09,2.83,200.82,146.28,0.03,0.0061,-73.324188,7.2392910000000015,2115.8,140.83,1.4107450552543321,0.04712271794321682,-0.01845369999134466,0.49830041538084335,
2023-09-28,16:20:59.932384,30.3,79605.0,1485.67,45.39,487,0.039,0.0013,0.008,0.68,0.0139,0.36,0.00,4.0886000000000005,0.4669,0.4756,0.09,2.83,200.82,146.28,0.03,0.0061,-73.308663,7.2418520000000015,2093.7,144.18,2.8005115093314776,0.39517840739737997,0.07341769339848893,0.15622342908120618,
2023-09-28,16:21:00.058419,30.4,79860.0,1485.72,45.40,487,0.0388,0.0013,0.008,0.69,0.0138,0.37,0.00,4.0109,0.4621,0.4715,0.09,2.83,200.82,146.28,0.03,0.0061,-73.29265,7.244116,2053.7,146.39,2.73316427305386,0.30426869892517977,-0.17186286502747322,0.14559987742373254,
2023-09-28,16:21:00.184082,30.5,80672.0,1485.90,45.40,487,0.0388,0.0013,0.0081999999999999,0.70,0.0138,0.38,0.00,4.0109,0.4621,0.4715,0.09,2.83,200.82,146.28,0.03,0.0061,-73.2769,7.243863,1970.1,148.82,2.993491217830202,0.167480563155947,-0.1403375060582887,0.09406611941829174,
2023-09-28,16:21:00.309603,30.5,81679.0,1485.75,45.41,487,0.039,0.0013,0.0081999999999999,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4621,0.4715,0.09,2.83,200.82,146.28,0.03,0.0061,-73.260506,7.241707000000001,1860.6,146.79,2.7840313258376623,0.26845494557424704,-0.22544329579090672,0.3309299722443862,
2023-09-28,16:21:00.435714,30.6,82510.0,1485.80,45.43,487,0.039,0.0013,0.0081999999999999,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4575,0.4674,0.09,2.83,200.82,146.28,0.03,0.0061,-73.244963,7.236927,1771.0,139.0,2.3568052854594828,0.26388041415269886,-0.08747169657333202,0.45715206814380904,
2023-09-28,16:21:00.561286,30.7,83031.0,1485.94,45.40,487,0.0388,0.0013,0.0081999999999999,0.69,0.0138,0.37,0.00,4.0109,0.4528,0.4634,0.09,2.83,200.82,146.28,0.03,0.0061,-73.232506,7.229823,1725.3,132.38,3.048120732427763,0.19756917290713683,-0.22879033524075412,0.31678107015936724,
2023-09-28,16:21:00.687243,30.7,83978.0,1485.90,45.39,487,0.0388,0.0013,0.0083,0.69,0.0138,0.37,0.00,4.0109,0.4482,0.4594,0.09,2.83,200.82,146.28,0.03,0.0061,-73.222269,7.218818,1612.9,136.59,0.3194432926706162,0.33962818102064357,-0.23635276411981623,0.33941499904528477,
2023-09-28,16:21:00.813093,30.8,84663.0,1485.96,45.36,487,0.0388,0.0013,0.0083,0.69,0.0138,0.37,0.00,4.0109,0.4482,0.4594,0.09,2.80,198.64,144.87,0.03,0.0061,-73.215556,7.205247999999999,1557.3,132.36,2.385612647784358,0.10538448113527815,-0.15537926327612264,0.42962932543815663,
2023-09-28,16:21:00.938973,30.8,85088.0,1485.62,45.34,487,0.0388,0.0013,0.0083,0.69,0.0138,0.37,0.00,4.0109,0.4437,0.4554,0.09,2.80,198.64,144.87,0.03,0.0061,-73.209806,7.192427,1506.5,130.31,0.5884891943565832,0.44537854127439835,-0.10865773451201273,0.2001636627973607,
2023-09-28,16:21:01.064857,30.9,85415.0,1485.93,45.33,487,0.0388,0.0013,0.0083,0.68,0.0138,0.35,0.00,4.0109,0.4437,0.4554,0.09,2.83,200.82,146.28,0.03,0.0061,-73.20495600000002,7.179595,1481.9,116.76,2.6903500633390163,0.3436996600777416,-0.16926667733686376,0.02319518714966262,
2023-09-28,16:21:01.190588,30.9,86111.0,1485.96,45.30,479,0.039,0.0012,0.0084,0.67,0.0139,0.35,0.00,4.0886000000000005,0.4392,0.4515,0.09,2.83,200.82,146.28,0.03,0.0061,-73.200538,7.167948,1420.5,110.5,0.4259301069477812,0.12334563279727451,-0.12042891823390903,0.13391558794970276,
2023-09-28,16:21:01.317017,31.0,86853.0,1485.90,45.29,479,0.0388,0.0012,0.0084,0.68,0.0138,0.35,0.00,4.0109,0.4347,0.4476,0.09,2.80,198.64,144.87,0.03,0.0061,-73.19641899999998,7.157127,1353.5,105.75,2.735217236859172,0.3384046950335049,-0.3132011588812391,0.3259508178046672,
2023-09-28,16:21:01.443410,31.0,87505.0,1485.95,45.32,479,0.0388,0.0012,0.0084,0.68,0.0138,0.36,0.00,4.0109,0.4303,0.4437,0.09,2.83,200.82,146.28,0.03,0.0061,-73.192338,7.1463600000000005,1283.7,100.95,0.5480895697731931,0.3705539324691207,-0.17334995538636877,0.4213903063791306,
2023-09-28,16:21:01.569071,31.0,88234.0,1486.04,45.29,479,0.039,0.0012,0.0084,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4303,0.4437,0.09,2.83,200.82,146.28,0.03,0.0061,-73.188438,7.136072,1235.4,91.93,0.15539812730952784,0.3547244005926887,-0.4886397793752497,0.3773768983252083,
2023-09-28,16:21:01.695072,31.0,88388.0,1485.51,45.30,479,0.0388,0.0012,0.0086,0.68,0.0138,0.36,0.00,4.0109,0.4303,0.4437,0.09,2.80,198.64,144.87,0.03,0.0061,-73.185819,7.129203,1212.8,41.83,2.23083652587615,0.3574527230685245,-0.25634294545543224,0.44504451027569125,
2023-09-28,16:21:01.820694,31.1,88408.0,1485.99,45.30,479,0.039,0.0012,0.0086,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4259000000000001,0.4399,0.09,2.83,200.82,146.28,0.03,0.0061,-73.184975,7.12713,1205.9,13.33,2.6620102733537885,0.04841793219148982,-0.2882419180645929,0.07341373943028684,
2023-09-28,16:21:01.946840,31.2,88419.0,1485.73,45.33,479,0.039,0.0012,0.0086,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4259000000000001,0.4399,0.09,2.80,198.64,144.87,0.03,0.0061,-73.184106,7.126972,1199.3,7.02,2.3411261385714943,0.07443674768155395,-0.5123283601768244,0.2838126316187595,
2023-09-28,16:21:02.072621,31.2,88415.0,1485.94,45.32,479,0.039,0.0012,0.0086,0.68,0.0139,0.36,0.00,4.0886000000000005,0.4259000000000001,0.4399,0.09,2.80,198.64,144.87,0.03,0.0061,-73.183756,7.12696,1195.5,0.0,2.4384681300749724,0.40113937393586746,-0.3542993885909006,0.3074517258089675,
2023-09-28,16:21:02.198826,31.3,88398.0,1485.75,45.33,479,0.039,0.0012,0.0086,0.67,0.0139,0.35,0.00,4.0886000000000005,0.4216,0.4361,0.09,2.80,198.64,144.87,0.03,0.0061,-73.183669,7.126952,1193.7,2.9,2.2105100653360092,0.2680366243400746,-0.7330396362039844,0.18639347261117944,
2023-09-28,16:21:02.324667,31.3,88400.0,1485.66,45.33,479,0.039,0.0012,0.0086,0.67,0.0135,0.35,0.00,3.786,0.4216,0.4361,0.09,2.80,198.64,144.87,0.03,0.0059,-73.18355,7.127173,1196.2,3.91,1.2408529663314742,0.38899590847367366,-0.45690498615366537,0.3773278812608481,
2023-09-28,16:21:02.454844,31.3,88393.0,1485.64,45.32,479,0.039,0.0012,0.0086,0.70,0.0139,0.39,0.00,4.0886000000000005,0.4216,0.4361,0.09,2.83,200.82,146.28,0.03,0.0061,-73.18339399999998,7.127373,1200.1,0.89,2.712100130586901,0.27239926124779495,-0.412443036256725,0.36532240786572473,
2023-09-28,16:21:02.580616,31.4,88386.0,1485.66,45.33,479,0.039,0.0012,0.0086,0.68,0.0139,0.36,0.00,4.0886000000000005,0.4216,0.4361,0.09,2.80,198.64,144.87,0.03,0.0061,-73.182969,7.127563,1200.9,5.08,2.4998720285139475,0.020656239164936363,-0.5180470429113501,0.135505427842951,
2023-09-28,16:21:02.706006,31.4,88389.0,1485.70,45.34,479,0.039,0.0012,0.0086,0.69,0.0139,0.37,0.00,4.0886000000000005,0.4173,0.4323,0.09,2.83,200.82,146.28,0.03,0.0061,-73.182731,7.127762,1204.6,1.93,3.0409561098506934,0.3360813945968988,-0.6762721435592582,0.14865040810480845,
2023-09-28,16:21:02.832286,31.4,88388.0,1486.01,45.32,471,0.039,0.0012,0.0086,0.68,0.0139,0.36,0.00,4.0886000000000005,0.4216,0.4361,0.09,2.83,200.82,146.28,0.03,0.0061,-73.182825,7.127909,1203.7,0.0,0.08375173595372168,0.368181872015144,-0.3470181854308485,0.38003390130305054,
2023-09-28,16:21:02.958032,31.4,88381.0,1485.85,45.31,471,0.039,0.0012,0.0087,0.67,0.0139,0.35,0.00,4.0886000000000005,0.4173,0.4323,0.09,2.80,198.64,144.87,0.03,0.0061,-73.182825,7.127909,1203.5,0.0,2.9410876501446825,0.34781583338731265,-0.3820035441746217,0.23707247557249583,
2023-09-28,16:21:03.083664,31.5,88389.0,1485.80,45.28,479,0.0392,0.0012,0.0087,0.69,0.014,0.37,0.00,4.1676,0.4216,0.4361,0.09,2.83,200.82,146.28,0.03,0.0062,-73.182825,7.127909,1203.5,0.0,1.0979372116757407,0.2928743373320479,-0.33620361650546565,0.4917650781811575,
