2023-09-28,16:20:42.704286,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.00,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.-- Default Test --
2023-09-28,16:20:43.761138,
2023-09-28,16:20:43.761138,==== Load Resistors for MIC6814====
2023-09-28,16:20:43.790780,CO, 818000
2023-09-28,16:20:43.806402,NH3, 151000
2023-09-28,16:20:43.822027,NO2, 16300
2023-09-28,16:20:43.837651,==== R0 for MIC6814====
2023-09-28,16:20:43.861294,CO, 818000
2023-09-28,16:20:43.869303,NH3, 151000
2023-09-28,16:20:43.884970,NO2, 16300
2023-09-28,16:20:43.900595,==== Equation to get the concetraition of CO, NH3 and NO2 ====
2023-09-28,16:20:43.963637,Conctration = exp((log(Rs/R0) - b)/m)
2023-09-28,16:20:44.010798,Parameter for CO, NH3 and NO2
2023-09-28,16:20:44.042069,m_CO, -0.85, b_CO, 1.26
2023-09-28,16:20:44.061923,m_NH3, -0.54, b_NH3, -0.24
2023-09-28,16:20:44.089632,m_NO2, 1.01, b_NO2, 1.85
2023-09-28,16:20:44.120796,==== DATA STRUCTURE ====
Date,time,T[C],P[hPA],z[m],H[%],CO2[ppm],CO[ppm],NH3[ppm],NO2[ppm],H2(CO)[ppm],Etanol(CO)[ppm],NH3(CO)[ppm],H2S(CO)[ppm],CH4(CO)[ppm],C3H8(CO)[ppm],Iso-butano(CO)[ppm],Etanol(NH3)[ppm],H2(NH3)[ppm],C3H8(NH3)[ppm],Iso-butano(NH3)[ppm],NO(NO2)[ppm],H2(NO2)[ppm],lot,lat,A_1,speed,Angle,SO2_AFE,O3_AFE,PM2.5
2023-09-28,16:20:53.377048,25.5,75098.0,1485.96,45.67,503,0.0273,0.0006,0.0147,0.70,0.0087,0.38,0.00,1.095,0.1493,0.1805999999999999,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.491569,7.93462,2539.9,139.68,1.3649294268002297,0.3007372511048166,0.7569577438376758,0.0327952586195594,
2023-09-28,16:20:53.507906,25.5,74878.0,1485.94,45.66,503,0.0273,0.0006,0.0147,0.70,0.0087,0.38,0.00,1.095,0.1493,0.1805999999999999,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.496881,7.949108,2570.2,139.37,0.03236409176806321,0.13191453305362877,1.0416219242271725,0.1246532053857839,
2023-09-28,16:20:53.633501,25.5,74830.0,1485.78,45.65,495,0.0273,0.0006,0.0147,0.71,0.0087,0.40,0.00,1.095,0.1493,0.1805999999999999,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.503038,7.963332,2588.1,141.72,1.3134366806217141,0.005533611240127911,0.8055552302377054,0.055756288104160834,
2023-09-28,16:20:53.764965,25.5,74833.0,1485.94,45.64,503,0.027,0.0006,0.0149,0.70,0.0086,0.38,0.00,1.0486,0.1459,0.1771,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.5091,7.977060000000001,2582.6,141.69,1.3523450153404042,0.29066747801140574,0.9978723125070506,0.49585663505063216,
2023-09-28,16:20:53.889031,25.6,74566.0,1486.04,45.65,503,0.0273,0.0006,0.0149,0.69,0.0087,0.37,0.00,1.095,0.1493,0.1805999999999999,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.514844,7.991535000000001,2614.1,135.89,0.5073539631226298,0.3660010157213058,0.9104195742677944,0.4290190278445696,
2023-09-28,16:20:54.009545,25.6,74531.0,1485.98,45.67,503,0.0272,0.0006,0.015,0.69,0.0086,0.37,0.00,1.0716,0.1459,0.1771,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.518425,8.006554,2608.0,141.52,0.25276138503853834,0.0927637136144524,0.8483312434169402,0.4719564464827044,
2023-09-28,16:20:54.135151,25.6,74509.0,1485.98,45.66,503,0.027,0.0006,0.015,0.69,0.0086,0.37,0.00,1.0486,0.1442,0.1754,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.521488,8.021283,2617.3,140.23,0.14346493315498615,0.2675075161344598,0.9608928284607929,0.3225018365875606,
2023-09-28,16:20:54.260988,25.7,74519.0,1486.07,45.67,495,0.027,0.0006,0.015,0.71,0.0086,0.40,0.00,1.0486,0.1459,0.1771,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.523781,8.036773,2606.2,139.44,2.3985529372145273,0.3504670234320557,1.0435029093484531,0.45283593424565277,
2023-09-28,16:20:54.391097,25.7,74676.0,1485.99,45.69,495,0.0266999999999999,0.0006,0.0152,0.70,0.0084,0.39,0.00,1.004,0.1392,0.1702,0.09,2.87,203.02,147.70,0.03,0.0034,-75.525688,8.052627000000001,2588.3,144.33,0.1675309018514978,0.3488189536762721,0.9868152030260879,0.15644220067193204,
2023-09-28,16:20:54.517595,25.7,74897.0,1485.85,45.66,503,0.0272,0.0006,0.0152,0.70,0.0086,0.38,0.00,1.0716,0.1425,0.1736,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.527975,8.06811,2563.6,144.25,0.36179521753742594,0.19124955098362129,1.0348712789306656,0.4828818060130479,
2023-09-28,16:20:54.631990,25.7,75095.0,1485.70,45.65,495,0.0273,0.0006,0.0154,0.71,0.0087,0.40,0.00,1.095,0.1442,0.1754,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.530288,8.084106,2546.2,144.42,2.542774493800695,0.20422758676216946,1.02549254274428,0.10282391950030018,
2023-09-28,16:20:54.773058,25.8,74850.0,1485.80,45.64,503,0.0273,0.0006,0.0154,0.70,0.0087,0.38,0.00,1.095,0.1442,0.1754,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.532744,8.09954,2570.1,140.45,0.16025588880476935,0.21607802003030135,1.0140387810808906,0.36696847721708936,
2023-09-28,16:20:54.899064,25.8,74660.0,1485.85,45.62,495,0.0272,0.0006,0.0155,0.71,0.0086,0.40,0.00,1.0486,0.1409,0.1719,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.53575,8.114429,2577.8,140.09,2.535509034897808,0.03913750568465896,0.915420261168988,0.1540480457658403,
2023-09-28,16:20:55.009462,25.8,74624.0,1485.86,45.62,495,0.0272,0.0006,0.0155,0.71,0.0086,0.40,0.00,1.0716,0.1425,0.1736,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.538825,8.130027,2596.4,143.94,0.9029164867198092,0.30448967960340556,0.8744517567768206,0.030173950395914695,
2023-09-28,16:20:55.135347,25.9,74675.0,1485.86,45.62,495,0.0272,0.0006,0.0155,0.71,0.0086,0.40,0.00,1.0716,0.1409,0.1719,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.54105600000001,8.14596,2592.3,143.42,0.48412136945695244,0.09826615416945944,1.1175602333922228,0.3779570432516735,
2023-09-28,16:20:55.276652,25.9,74693.0,1485.59,45.62,495,0.0273,0.0006,0.0155,0.71,0.0087,0.40,0.00,1.095,0.1425,0.1736,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.54261899999999,8.161378,2595.6,145.67,0.15080945543694024,0.34216783867027445,0.8301256153560147,0.3981887590742665,
2023-09-28,16:20:55.402819,26.0,74682.0,1485.78,45.59,495,0.027,0.0006,0.0157,0.70,0.0086,0.39,0.00,1.0486,0.1392,0.1702,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.544381,8.177541,2600.4,144.96,2.4462484252226964,0.3458661452851749,1.0547050909269262,0.07244442243054866,
2023-09-28,16:20:55.513025,26.0,74697.0,1485.96,45.58,495,0.0266999999999999,0.0006,0.0158,0.70,0.0084,0.39,0.00,1.004,0.136,0.1669,0.09,2.87,203.02,147.70,0.03,0.0034,-75.546488,8.193665,2602.5,144.7,2.222518808504918,0.21204015420868344,1.0300604872624355,0.30540161557054574,
2023-09-28,16:20:55.638982,26.0,74684.0,1485.83,45.56,495,0.0266999999999999,0.0006,0.0158,0.71,0.0084,0.40,0.00,1.004,0.136,0.1669,0.09,2.87,203.02,147.70,0.03,0.0034,-75.548231,8.209152,2603.4,143.26,0.22997997187286384,0.11114804220006519,0.9247161793139731,0.32747352970256816,
2023-09-28,16:20:55.764411,26.0,74619.0,1485.85,45.55,495,0.0273,0.0006,0.0158,0.71,0.0087,0.40,0.00,1.095,0.1409,0.1719,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.549719,8.225133,2611.4,141.88,1.6182953677689305,0.3741977418220809,1.063347416132979,0.02980258100307498,
2023-09-28,16:20:55.906463,26.1,74510.0,1485.94,45.53,495,0.0273,0.0006,0.0158,0.71,0.0087,0.40,0.00,1.095,0.1425,0.1736,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.552325,8.240680000000001,2628.5,143.35,3.019749336356312,0.3382221761547414,0.9915600320484158,0.39155034343588907,
2023-09-28,16:20:56.017281,26.1,74268.0,1485.85,45.53,495,0.0273,0.0006,0.0158,0.70,0.0087,0.39,0.00,1.095,0.1409,0.1719,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.55555,8.25566,2642.4,140.12,1.3984140894134303,0.2622222241370289,0.762330224113082,0.49931957864039783,
2023-09-28,16:20:56.143095,26.2,74175.0,1485.91,45.51,495,0.027,0.0006,0.0158,0.71,0.0086,0.40,0.00,1.0486,0.1376,0.1685,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.55865,8.271227,2660.1,143.85,1.702208133344052,0.2318233234899411,1.0190104635153059,0.2452642850880281,
2023-09-28,16:20:56.284339,26.2,74063.0,1485.93,45.50,495,0.0272,0.0006,0.016,0.70,0.0086,0.38,0.00,1.0716,0.1376,0.1685,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.561488,8.287111,2676.4,143.95,2.2929099569925464,0.4007687065092887,0.8971186131411985,0.003089663161913614,
2023-09-28,16:20:56.410709,26.2,74016.0,1485.88,45.49,495,0.0275,0.0006,0.016,0.70,0.0088,0.38,0.00,1.1189,0.1409,0.1719,0.09,2.87,203.02,147.70,0.03,0.0036,-75.56401899999999,8.302294999999999,2670.1,144.17,0.1721561102855533,0.17423167593442845,0.9075383115722531,0.4437334529205459,
2023-09-28,16:20:56.525542,26.2,73899.0,1486.10,45.48,495,0.0273,0.0006,0.016,0.69,0.0084,0.37,0.00,1.004,0.1409,0.1651999999999999,0.09,2.87,203.02,147.70,0.03,0.0034,-75.5666,8.318195,2696.4,141.8,0.3905721651001611,0.16116525748574506,1.0349975184776647,0.040378327717882356,
2023-09-28,16:20:56.651673,26.3,73824.0,1485.77,45.47,495,0.0272,0.0006,0.016,0.69,0.0086,0.37,0.00,1.0716,0.1376,0.1685,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.56971300000001,8.333895,2699.5,141.68,1.6923724839015652,0.3583591978573551,1.0517150364077665,0.42477076871472297,
2023-09-28,16:20:56.777022,26.3,73585.0,1485.69,45.47,495,0.0266999999999999,0.0006,0.0161,0.70,0.0084,0.39,0.00,1.004,0.1344,0.1651999999999999,0.09,2.90,205.24,149.14,0.03,0.0034,-75.572463,8.348398,2715.7,139.46,1.6056996887646953,0.18907773688141205,0.9570475643868158,0.2211509107374936,
2023-09-28,16:20:56.902469,26.3,73680.0,1485.78,45.45,495,0.0275,0.0006,0.0161,0.70,0.0088,0.38,0.00,1.1189,0.1409,0.1719,0.09,2.87,203.02,147.70,0.03,0.0036,-75.575213,8.364202,2714.5,144.5,1.0471193755801183,0.061694544317945466,0.8726970720515456,0.023366757064311405,
2023-09-28,16:20:57.028143,26.3,73910.0,1485.77,45.43,495,0.0275,0.0006,0.0161,0.70,0.0088,0.39,0.00,1.1189,0.1392,0.1702,0.09,2.90,205.24,149.14,0.03,0.0036,-75.57826899999999,8.380138,2688.3,147.37,2.155189943715448,0.18462594498647505,0.9485588190073883,0.1749692716170011,
2023-09-28,16:20:57.153252,26.3,73898.0,1485.54,45.40,495,0.0272,0.0006,0.0161,0.70,0.0086,0.39,0.00,1.0716,0.1376,0.1685,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.580463,8.395347000000001,2689.0,141.35,0.6945556381457917,0.30654493815230127,0.867763048259785,0.12158399544137133,
2023-09-28,16:20:57.278688,26.3,73894.0,1485.70,45.39,495,0.027,0.0006,0.0163,0.70,0.0086,0.38,0.00,1.0486,0.1392,0.1702,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.582131,8.411027,2696.3,141.25,1.3631466836325907,0.3017578313037832,1.0510582409538132,0.060980306512800675,
2023-09-28,16:20:57.404571,26.4,73936.0,1485.88,45.39,495,0.0272,0.0006,0.0163,0.70,0.0086,0.38,0.00,1.0716,0.136,0.1669,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.583388,8.426839999999999,2683.4,142.85,0.13755139762160928,0.0645512135477283,1.0185005639250724,0.24526149355333765,
2023-09-28,16:20:57.530654,26.4,73878.0,1486.04,45.36,495,0.0272,0.0006,0.0165,0.69,0.0086,0.37,0.00,1.0716,0.136,0.1669,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.585188,8.442079,2696.0,141.01,1.6237524339946257,0.006362713224265071,0.9045641241107623,0.1689968093360617,
2023-09-28,16:20:57.655894,26.4,73730.0,1486.06,45.36,495,0.0273,0.0006,0.0165,0.69,0.0087,0.37,0.00,1.095,0.1376,0.1685,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.587038,8.457514999999999,2720.1,140.27,0.012562997753469784,0.49534874743334506,1.0863889455900735,0.474204547964792,
2023-09-28,16:20:57.781413,26.4,73657.0,1485.93,45.36,495,0.0273,0.0006,0.0166,0.69,0.0087,0.37,0.00,1.095,0.1376,0.1685,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.588613,8.473106,2720.9,140.95,0.19708153366692685,0.02900723767908059,0.955856786208977,0.3592343832854286,
2023-09-28,16:20:57.922910,26.5,73580.0,1485.77,45.36,495,0.0266999999999999,0.0006,0.0166,0.69,0.0084,0.37,0.00,1.004,0.1313,0.1619,0.09,2.87,203.02,147.70,0.03,0.0034,-75.589869,8.488073,2731.8,140.46,0.06530167001900572,0.34748371147460855,1.051654207664207,0.29303373595736404,
2023-09-28,16:20:58.048626,26.5,73616.0,1486.01,45.35,495,0.0268,0.0006,0.0166,0.70,0.0085,0.38,0.00,1.0261,0.1313,0.1619,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.591394,8.503702,2725.7,140.43,2.7460246940075916,0.36626067658726885,0.7958793947093865,0.31270941555533616,
2023-09-28,16:20:58.171353,26.5,73606.0,1485.93,45.34,495,0.0272,0.0006,0.0168,0.69,0.0086,0.37,0.00,1.0716,0.1344,0.1651999999999999,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.593294,8.519332,2716.8,139.23,1.344407124444618,0.08009135062975248,0.9065409484484176,0.005490125468128049,
2023-09-28,16:20:58.298391,26.5,73566.0,1485.98,45.34,495,0.0273,0.0006,0.0168,0.70,0.0087,0.38,0.00,1.095,0.136,0.1669,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.594894,8.53428,2723.1,141.32,1.3420158076584172,0.4154702024053932,0.91859231333924,0.032805957053077484,
2023-09-28,16:20:58.425155,26.6,73518.0,1485.82,45.33,495,0.0272,0.0006,0.0168,0.70,0.0086,0.39,0.00,1.0716,0.1344,0.1651999999999999,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.59649399999999,8.549883,2728.5,141.16,0.030905763656559244,0.35752797346713294,0.9547361705100457,0.3411108401146125,
2023-09-28,16:20:58.552150,26.6,73612.0,1485.73,45.33,495,0.0273,0.0006,0.0168,0.70,0.0087,0.38,0.00,1.095,0.136,0.1669,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.59840600000001,8.565693,2724.0,143.8,2.652013439698372,0.10950488211566672,0.9570012095838637,0.24532647836074611,
2023-09-28,16:20:58.674754,26.6,73656.0,1486.14,45.33,495,0.0273,0.0006,0.0168,0.69,0.0087,0.37,0.00,1.095,0.136,0.1669,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.600375,8.580983,2716.6,143.83,1.9760896055089905,0.4142726997297724,0.9999281924162303,0.14663222600802572,
2023-09-28,16:20:58.790153,26.6,73574.0,1485.70,45.31,495,0.0272,0.0006,0.0169,0.69,0.0086,0.37,0.00,1.0716,0.1328,0.1636,0.09,2.90,205.24,149.14,0.03,0.0034999999999999,-75.602506,8.596757,2721.4,141.37,2.512217107072393,0.3255099233387002,0.846727699961931,0.04387465685548825,
2023-09-28,16:20:58.928506,26.7,73510.0,1485.77,45.32,495,0.027,0.0006,0.0169,0.69,0.0086,0.37,0.00,1.0486,0.1328,0.1636,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.604731,8.61236,2721.2,143.5,2.6045906771879648,0.33253619127972484,0.9178395889566758,0.3873490408745515,
2023-09-28,16:20:59.048157,26.7,73564.0,1485.98,45.32,487,0.0272,0.0006,0.0169,0.68,0.0086,0.35,0.00,1.0716,0.1344,0.1651999999999999,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.607088,8.627546,2707.7,142.6,2.760404403171716,0.03753766473036785,1.0448670486337996,0.35125635347219203,
2023-09-28,16:20:59.174447,26.7,73581.0,1485.65,45.32,487,0.0268,0.0006,0.0171,0.69,0.0085,0.37,0.00,1.0261,0.1313,0.1619,0.09,2.80,198.64,144.87,0.03,0.0034999999999999,-75.60955,8.643367,2700.9,143.88,2.8265704480511036,0.18125226562996888,1.1287684554052453,0.45553824582639535,
2023-09-28,16:20:59.306104,26.7,73647.0,1485.88,45.32,487,0.0272,0.0006,0.0171,0.69,0.0086,0.37,0.00,1.0716,0.1328,0.1636,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.6121,8.659137,2693.2,143.93,2.0573878065834013,0.4189283235077637,0.9082289782171145,0.458425454003955,
2023-09-28,16:20:59.425342,26.7,73680.0,1485.64,45.32,487,0.0272,0.0006,0.0171,0.69,0.0086,0.37,0.00,1.0716,0.1313,0.1619,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.614563,8.674344999999999,2699.5,144.33,1.787576104206478,0.3092059620403135,0.7535340114284841,0.32382731293681555,
2023-09-28,16:20:59.550855,26.8,73723.0,1486.10,45.33,487,0.0272,0.0006,0.0171,0.69,0.0086,0.37,0.00,1.0716,0.1328,0.1636,0.09,2.87,203.02,147.70,0.03,0.0034999999999999,-75.61725,8.690144,2704.9,143.64,0.3259796484776738,0.19680636071512297,0.8684244174286491,0.35881373857939025,
2023-09-28,16:20:59.680567,26.8,73799.0,1485.98,45.38,487,0.0293,0.0006,0.0171,0.69,0.0095,0.37,0.00,1.4142,0.1344,0.1651999999999999,0.09,2.83,200.82,146.28,0.03,0.0039,-75.619919,8.705934,2702.9,143.68,0.18446417521531905,0.24813644371650523,1.03400765710155,0.10504730626880177,
2023-09-28,16:20:59.807505,26.8,73814.0,1485.93,45.35,487,0.0293,0.0006,0.0171,0.68,0.0095,0.36,0.00,1.4142,0.136,0.1669,0.09,2.83,200.82,146.28,0.03,0.0039,-75.6224,8.721113,2702.8,145.1,1.5655515646891802,0.2931650560399628,0.9160475235835426,0.4631287504037357,
2023-09-28,16:20:59.932384,26.8,73900.0,1485.67,45.39,487,0.0288,0.0006,0.0171,0.68,0.0093,0.36,0.00,1.3274,0.1376,0.1685,0.09,2.83,200.82,146.28,0.03,0.0038,-75.625069,8.737112,2688.9,146.08,1.4766350040154865,0.15896793138385878,1.082386817035566,0.43296473646542427,
2023-09-28,16:21:00.058419,26.8,73925.0,1485.72,45.40,487,0.0279999999999999,0.0006,0.0171,0.69,0.009,0.37,0.00,1.1934,0.1344,0.1651999999999999,0.09,2.83,200.82,146.28,0.03,0.0037,-75.627794,8.753175,2681.9,145.88,2.9730336894732123,0.30625577644101803,0.8019812858026459,0.2954989274477186,
2023-09-28,16:21:00.184082,26.8,73805.0,1485.90,45.40,487,0.0279999999999999,0.0006,0.0172,0.70,0.009,0.38,0.00,1.1934,0.1376,0.1685,0.09,2.83,200.82,146.28,0.03,0.0037,-75.630119,8.768548,2697.3,141.35,1.0839887068978276,0.05065380208129566,1.020092987906401,0.3960775926052114,
2023-09-28,16:21:00.309603,26.8,73806.0,1485.75,45.41,487,0.0276,0.0006,0.0172,0.69,0.0088,0.37,0.00,1.1432,0.1344,0.1651999999999999,0.09,2.83,200.82,146.28,0.03,0.0036,-75.632613,8.784473,2692.0,145.29,1.4135403593283755,0.3713644223843584,0.8408005957709439,0.44662653087154836,
2023-09-28,16:21:00.435714,26.9,73733.0,1485.80,45.43,487,0.0273,0.0006,0.0174,0.69,0.0087,0.37,0.00,1.095,0.1313,0.1619,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.63499399999999,8.800433,2699.4,145.25,3.0484016584682747,0.16140748104624492,0.7482519325650447,0.3394578147022562,
2023-09-28,16:21:00.561286,26.9,73735.0,1485.94,45.40,487,0.0275,0.0006,0.0174,0.69,0.0088,0.37,0.00,1.1189,0.1328,0.1636,0.09,2.83,200.82,146.28,0.03,0.0036,-75.637113,8.815906,2706.0,145.1,3.0261100499308333,0.46195857332618945,1.0689761753105531,0.3545275884986247,
2023-09-28,16:21:00.687243,26.9,73778.0,1485.90,45.39,487,0.0273,0.0006,0.0174,0.69,0.0087,0.37,0.00,1.095,0.1328,0.1636,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.63945,8.832048,2705.7,146.37,1.8638733368104643,0.15930370023981177,0.9846108198892946,0.49510048078451463,
2023-09-28,16:21:00.813093,26.9,73814.0,1485.96,45.36,487,0.0275,0.0006,0.0176,0.69,0.0088,0.37,0.00,1.1189,0.1328,0.1636,0.09,2.80,198.64,144.87,0.03,0.0036,-75.641631,8.848327000000001,2698.2,146.6,1.5485394162829567,0.09454844623778524,0.8997640219872397,0.3463590303581755,
2023-09-28,16:21:00.938973,26.9,73801.0,1485.62,45.34,487,0.0275,0.0006,0.0177,0.69,0.0088,0.37,0.00,1.1189,0.1328,0.1636,0.09,2.80,198.64,144.87,0.03,0.0036,-75.643694,8.86386,2699.5,146.05,2.780843776696563,0.28105525377565616,0.780090612117318,0.09218084163063561,
2023-09-28,16:21:01.064857,26.9,73760.0,1485.93,45.33,487,0.0276,0.0006,0.0177,0.68,0.0088,0.35,0.00,1.1432,0.1344,0.1651999999999999,0.09,2.83,200.82,146.28,0.03,0.0036,-75.645938,8.880013,2704.0,146.83,1.1335514472928196,0.3274864443580259,0.6790328413140564,0.07029756791928504,
2023-09-28,16:21:01.190588,27.0,74006.0,1485.96,45.30,479,0.0276,0.0006,0.0179,0.67,0.0087,0.35,0.00,1.095,0.1344,0.1651999999999999,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.64801899999999,8.896477,2682.1,149.63,3.0105669729689932,0.10068954802715746,0.902411560720942,0.2759876059866253,
2023-09-28,16:21:01.317017,27.0,74296.0,1485.90,45.29,479,0.0276,0.0006,0.0179,0.68,0.0088,0.35,0.00,1.1432,0.1344,0.1651999999999999,0.09,2.80,198.64,144.87,0.03,0.0036,-75.64995,8.912434,2650.1,150.54,0.6852952926484291,0.2948268213739127,0.8292377265437688,0.09126707146164292,
2023-09-28,16:21:01.443410,27.0,74576.0,1485.95,45.32,479,0.0275,0.0006,0.0179,0.68,0.0088,0.36,0.00,1.1189,0.1328,0.1636,0.09,2.83,200.82,146.28,0.03,0.0036,-75.652469,8.929071,2603.3,150.61,0.6626644167816188,0.1577452336546762,0.582070272985644,0.30968043031982867,
2023-09-28,16:21:01.569071,27.0,74974.0,1486.04,45.29,479,0.0273,0.0006,0.018,0.69,0.0087,0.37,0.00,1.095,0.1297,0.1603,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.655294,8.945672,2555.3,153.22,1.850720852603325,0.09473548407428378,0.8244705579202957,0.21584977639302316,
2023-09-28,16:21:01.695072,27.0,75522.0,1485.51,45.30,479,0.0276,0.0006,0.018,0.68,0.0088,0.36,0.00,1.1432,0.1328,0.1636,0.09,2.80,198.64,144.87,0.03,0.0036,-75.658156,8.961758999999999,2494.1,155.19,0.6320223751534602,0.16946102472234786,0.8190057634887772,0.17828879300432954,
2023-09-28,16:21:01.820694,27.0,76037.0,1485.99,45.30,479,0.0276,0.0006,0.018,0.69,0.0088,0.37,0.00,1.1432,0.1328,0.1636,0.09,2.83,200.82,146.28,0.03,0.0036,-75.661325,8.978964999999999,2440.9,155.22,0.017904227916177063,0.46705465662168993,0.7789636932523426,0.3405859311897636,
2023-09-28,16:21:01.946840,27.0,76726.0,1485.73,45.33,479,0.0275,0.0006,0.0182,0.69,0.0088,0.37,0.00,1.1189,0.1313,0.1619,0.09,2.80,198.64,144.87,0.03,0.0036,-75.66458100000001,8.996208,2368.6,157.64,2.485292039407309,0.015864581350268137,0.6361855692190199,0.3084415849114024,
2023-09-28,16:21:02.072621,27.1,77303.0,1485.94,45.32,479,0.0275,0.0006,0.0182,0.68,0.0088,0.36,0.00,1.1189,0.1313,0.1619,0.09,2.80,198.64,144.87,0.03,0.0036,-75.668025,9.012727,2307.1,158.11,2.6798833932441353,0.3838886788473878,0.8134744095098001,0.0751569847779831,
2023-09-28,16:21:02.198826,27.1,77913.0,1485.75,45.33,479,0.0275,0.0006,0.0184,0.67,0.0088,0.35,0.00,1.1189,0.1297,0.1603,0.09,2.80,198.64,144.87,0.03,0.0036,-75.671706,9.029866,2239.5,157.25,1.6232008906335598,0.01650710936743699,0.7029086252325587,0.4876743960265398,
2023-09-28,16:21:02.324667,27.1,78939.0,1485.66,45.33,479,0.0275,0.0006,0.0185,0.67,0.0088,0.35,0.00,1.1189,0.1297,0.1603,0.09,2.80,198.64,144.87,0.03,0.0036,-75.676163,9.047384,2118.9,164.94,0.4151943209828801,0.2537554588774827,0.80180607286815,0.36564141583771165,
2023-09-28,16:21:02.454844,27.1,79955.0,1485.64,45.32,479,0.0275,0.0006,0.0187,0.70,0.0088,0.39,0.00,1.1189,0.1297,0.1603,0.09,2.83,200.82,146.28,0.03,0.0036,-75.680925,9.064625,2013.6,167.16,0.11066924231814207,0.38328197675070297,0.7805667114873316,0.0033006262964109245,
2023-09-28,16:21:02.580616,27.1,80834.0,1485.66,45.33,479,0.0275,0.0005,0.019,0.68,0.0088,0.36,0.00,1.1189,0.1282,0.1586999999999999,0.09,2.80,198.64,144.87,0.03,0.0036,-75.6855,9.08277,1902.0,169.41,1.1368494847192896,0.12848007344146417,0.6467165233506229,0.23331262839869277,
2023-09-28,16:21:02.706006,27.1,81697.0,1485.70,45.34,479,0.0273,0.0005,0.0192,0.69,0.0087,0.37,0.00,1.095,0.1282,0.1586999999999999,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.690738,9.100848,1802.2,167.88,2.179030292024125,0.04506289727560603,0.7336493792870723,0.051047457912867855,
2023-09-28,16:21:02.832286,27.2,82480.0,1486.01,45.32,471,0.0273,0.0005,0.0192999999999999,0.68,0.0087,0.36,0.00,1.095,0.1236999999999999,0.154,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.695044,9.118388,1719.4,166.43,0.13129167774898848,0.0022582375641049257,0.8243967503191312,0.38391296326196356,
2023-09-28,16:21:02.958032,27.2,83278.0,1485.85,45.31,471,0.0276,0.0005,0.0192999999999999,0.67,0.0088,0.35,0.00,1.1432,0.1282,0.1586999999999999,0.09,2.80,198.64,144.87,0.03,0.0036,-75.69846899999999,9.136673,1640.8,164.48,2.6017784194861684,0.423257350413175,0.782673493278796,0.09222257566365843,
